timetable_id,class,section,day,period,start_time,end_time,subject,teacher_id,teacher_name,room_id,is_lab,academic_year
TT001556,10,B,Wednesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-214,0,2025-26
TT001557,10,B,Wednesday,5,10:25,11:05,Mathematics,TCH0026,Siya Malhotra,Room-107,0,2025-26
TT001558,10,B,Wednesday,6,11:05,11:45,Physical Education,TCH0048,Kavya Sen,Room-G03,0,2025-26
TT001559,10,B,Wednesday,7,12:00,12:40,Physical Education,TCH0077,Siya Ghosh,Room-204,0,2025-26
TT001560,10,B,Wednesday,8,12:40,13:20,Computer Science,TCH0057,Anika Bhosale,Room-G05,0,2025-26
TT001561,10,B,Thursday,1,07:30,08:10,Science,TCH0020,Advik Thakur,Room-308,0,2025-26
TT001562,10,B,Thursday,2,08:10,08:50,Hindi,TCH0015,Parth Chatterjee,Room-301,0,2025-26
TT001563,10,B,Thursday,3,08:50,09:30,Physical Education,TCH0077,Siya Ghosh,Room-G15,0,2025-26
TT001564,10,B,Thursday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-201,0,2025-26
TT001565,10,B,Thursday,5,10:25,11:05,Social Studies,TCH0079,Ishaan Chauhan,Room-G03,0,2025-26
TT001566,10,B,Thursday,6,11:05,11:45,Hindi,TCH0063,Dhruv Mehta,Room-105,0,2025-26
TT001567,10,B,Thursday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-308,0,2025-26
TT001568,10,B,Thursday,8,12:40,13:20,Science,TCH0056,Siya Mukherjee,Room-311,0,2025-26
TT001569,10,B,Friday,1,07:30,08:10,Hindi,TCH0004,Rohan Sinha,Room-G12,0,2025-26
TT001570,10,B,Friday,2,08:10,08:50,Social Studies,TCH0036,Kartik Bhat,Room-G05,0,2025-26
TT001571,10,B,Friday,3,08:50,09:30,Social Studies,TCH0036,Kartik Bhat,Room-307,0,2025-26
TT001572,10,B,Friday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G08,0,2025-26
TT001573,10,B,Friday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-312,0,2025-26
TT001574,10,B,Friday,6,11:05,11:45,Science,TCH0070,Khushi Sinha,Room-209,0,2025-26
TT001575,10,B,Friday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-G13,0,2025-26
TT001576,10,B,Friday,8,12:40,13:20,Science,TCH0041,Vihaan Bhandari,Room-G08,0,2025-26
TT001577,10,B,Saturday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-111,0,2025-26
TT001578,10,B,Saturday,2,08:10,08:50,Hindi,TCH0063,Dhruv Mehta,Room-114,0,2025-26
TT001579,10,B,Saturday,3,08:50,09:30,Hindi,TCH0066,Nikhil Shah,Room-308,0,2025-26
TT001580,10,B,Saturday,4,09:45,10:25,Social Studies,TCH0056,Siya Mukherjee,Room-314,0,2025-26
TT001581,10,B,Saturday,5,10:25,11:05,Mathematics,TCH0028,Gauri Deshpande,Room-314,0,2025-26
TT001582,10,B,Saturday,6,11:05,11:45,Computer Science,TCH0041,Vihaan Bhandari,Room-106,0,2025-26
TT001583,10,B,Saturday,7,12:00,12:40,Hindi,TCH0004,Rohan Sinha,Room-306,0,2025-26
TT001584,10,B,Saturday,8,12:40,13:20,Computer Science,TCH0041,Vihaan Bhandari,Room-315,1,2025-26
TT001585,10,C,Monday,1,07:30,08:10,Mathematics,TCH0043,Divya Sharma,Room-G08,0,2025-26
TT001586,10,C,Monday,2,08:10,08:50,Science,TCH0046,Ahana Mahajan,Room-310,0,2025-26
TT001587,10,C,Monday,3,08:50,09:30,Hindi,TCH0004,Rohan Sinha,Room-103,0,2025-26
TT001588,10,C,Monday,4,09:45,10:25,Physical Education,TCH0048,Kavya Sen,Room-G02,0,2025-26
TT001589,10,C,Monday,5,10:25,11:05,Social Studies,TCH0056,Siya Mukherjee,Room-G11,0,2025-26
TT001590,10,C,Monday,6,11:05,11:45,Social Studies,TCH0056,Siya Mukherjee,Room-G14,0,2025-26
TT001591,10,C,Monday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-307,0,2025-26
TT001592,10,C,Monday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-311,0,2025-26
TT001593,10,C,Tuesday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-305,0,2025-26
TT001594,10,C,Tuesday,2,08:10,08:50,Science,TCH0036,Kartik Bhat,Room-211,0,2025-26
TT001595,10,C,Tuesday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-209,1,2025-26
TT001596,10,C,Tuesday,4,09:45,10:25,Science,TCH0017,Lavanya Sinha,Room-108,0,2025-26
TT001597,10,C,Tuesday,5,10:25,11:05,Hindi,TCH0004,Rohan Sinha,Room-209,0,2025-26
TT001598,10,C,Tuesday,6,11:05,11:45,Computer Science,TCH0041,Vihaan Bhandari,Room-210,1,2025-26
TT001599,10,C,Tuesday,7,12:00,12:40,Social Studies,TCH0006,Jiya Bhandari,Room-210,0,2025-26
TT001600,10,C,Tuesday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-201,0,2025-26
TT001601,10,C,Wednesday,1,07:30,08:10,Science,TCH0072,Aaradhya Sharma,Room-114,0,2025-26
TT001602,10,C,Wednesday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-112,0,2025-26
TT001603,10,C,Wednesday,3,08:50,09:30,Science,TCH0039,Radhika Patil,Room-G05,0,2025-26
TT001604,10,C,Wednesday,4,09:45,10:25,Science,TCH0009,Diya Shinde,Room-308,0,2025-26
TT001605,10,C,Wednesday,5,10:25,11:05,Hindi,TCH0015,Parth Chatterjee,Room-G10,0,2025-26
TT001606,10,C,Wednesday,6,11:05,11:45,Physical Education,TCH0048,Kavya Sen,Room-G07,0,2025-26
TT001607,10,C,Wednesday,7,12:00,12:40,Mathematics,TCH0028,Gauri Deshpande,Room-211,0,2025-26
TT001608,10,C,Wednesday,8,12:40,13:20,Hindi,TCH0004,Rohan Sinha,Room-310,0,2025-26
TT001609,10,C,Thursday,1,07:30,08:10,Physical Education,TCH0048,Kavya Sen,Room-307,0,2025-26
TT001610,10,C,Thursday,2,08:10,08:50,Social Studies,TCH0006,Jiya Bhandari,Room-203,0,2025-26
TT001611,10,C,Thursday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-G01,0,2025-26
TT001612,10,C,Thursday,4,09:45,10:25,Hindi,TCH0063,Dhruv Mehta,Room-G09,0,2025-26
TT001613,10,C,Thursday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-109,0,2025-26
TT001614,10,C,Thursday,6,11:05,11:45,Science,TCH0062,Sahil Gaikwad,Room-G05,0,2025-26
TT001615,10,C,Thursday,7,12:00,12:40,Science,TCH0046,Ahana Mahajan,Room-G02,0,2025-26
TT001616,10,C,Thursday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-113,0,2025-26
TT001617,10,C,Friday,1,07:30,08:10,Hindi,TCH0063,Dhruv Mehta,Room-102,0,2025-26
TT001618,10,C,Friday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-110,0,2025-26
TT001619,10,C,Friday,3,08:50,09:30,Social Studies,TCH0079,Ishaan Chauhan,Room-G12,0,2025-26
TT001620,10,C,Friday,4,09:45,10:25,Mathematics,TCH0028,Gauri Deshpande,Room-101,0,2025-26
TT001621,10,C,Friday,5,10:25,11:05,Science,TCH0066,Nikhil Shah,Room-212,0,2025-26
TT001622,10,C,Friday,6,11:05,11:45,Physical Education,TCH0048,Kavya Sen,Room-209,0,2025-26
TT001623,10,C,Friday,7,12:00,12:40,Science,TCH0031,Pari Deshmukh,Room-101,0,2025-26
TT001624,10,C,Friday,8,12:40,13:20,Computer Science,TCH0057,Anika Bhosale,Room-203,0,2025-26
TT001625,10,C,Saturday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-G14,1,2025-26
TT001626,10,C,Saturday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-G03,0,2025-26
TT001627,10,C,Saturday,3,08:50,09:30,Mathematics,TCH0025,Darsh Patel,Room-301,0,2025-26
TT001628,10,C,Saturday,4,09:45,10:25,Hindi,TCH0066,Nikhil Shah,Room-G07,0,2025-26
TT001629,10,C,Saturday,5,10:25,11:05,Hindi,TCH0015,Parth Chatterjee,Room-307,0,2025-26
TT001630,10,C,Saturday,6,11:05,11:45,Science,TCH0062,Sahil Gaikwad,Room-314,0,2025-26
TT001631,10,C,Saturday,7,12:00,12:40,Science,TCH0043,Divya Sharma,Room-105,0,2025-26
TT001632,10,C,Saturday,8,12:40,13:20,Science,TCH0060,Trisha Pawar,Room-101,0,2025-26
TT001633,10,D,Monday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-G04,0,2025-26
TT001634,10,D,Monday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-G02,0,2025-26
TT001635,10,D,Monday,3,08:50,09:30,Science,TCH0080,Angel Mahajan,Room-209,0,2025-26
TT001636,10,D,Monday,4,09:45,10:25,Social Studies,TCH0006,Jiya Bhandari,Room-309,0,2025-26
TT001637,10,D,Monday,5,10:25,11:05,Hindi,TCH0015,Parth Chatterjee,Room-115,0,2025-26
TT001638,10,D,Monday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-G05,0,2025-26
TT001639,10,D,Monday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-208,0,2025-26
TT001640,10,D,Monday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-111,0,2025-26
TT001641,10,D,Tuesday,1,07:30,08:10,Hindi,TCH0015,Parth Chatterjee,Room-308,0,2025-26
TT001642,10,D,Tuesday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-202,0,2025-26
TT001643,10,D,Tuesday,3,08:50,09:30,Social Studies,TCH0036,Kartik Bhat,Room-108,0,2025-26
TT001644,10,D,Tuesday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-315,0,2025-26
TT001645,10,D,Tuesday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-G11,1,2025-26
TT001646,10,D,Tuesday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-212,1,2025-26
TT001647,10,D,Tuesday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-G09,0,2025-26
TT001648,10,D,Tuesday,8,12:40,13:20,Social Studies,TCH0006,Jiya Bhandari,Room-211,0,2025-26
TT001649,10,D,Wednesday,1,07:30,08:10,Mathematics,TCH0043,Divya Sharma,Room-214,0,2025-26
TT001650,10,D,Wednesday,2,08:10,08:50,Science,TCH0048,Kavya Sen,Room-206,0,2025-26
TT001651,10,D,Wednesday,3,08:50,09:30,Mathematics,TCH0028,Gauri Deshpande,Room-212,0,2025-26
TT001652,10,D,Wednesday,4,09:45,10:25,Hindi,TCH0004,Rohan Sinha,Room-G10,0,2025-26
TT001653,10,D,Wednesday,5,10:25,11:05,Mathematics,TCH0028,Gauri Deshpande,Room-202,0,2025-26
TT001654,10,D,Wednesday,6,11:05,11:45,Science,TCH0036,Kartik Bhat,Room-201,0,2025-26
TT001655,10,D,Wednesday,7,12:00,12:40,Science,TCH0012,Aditi Shinde,Room-G12,0,2025-26
TT001656,10,D,Wednesday,8,12:40,13:20,Computer Science,TCH0041,Vihaan Bhandari,Room-313,0,2025-26
TT001657,10,D,Thursday,1,07:30,08:10,Hindi,TCH0004,Rohan Sinha,Room-G08,0,2025-26
TT001658,10,D,Thursday,2,08:10,08:50,Mathematics,TCH0026,Siya Malhotra,Room-105,0,2025-26
TT001659,10,D,Thursday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-309,0,2025-26
TT001660,10,D,Thursday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-201,0,2025-26
TT001661,10,D,Thursday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-203,0,2025-26
TT001662,10,D,Thursday,6,11:05,11:45,Physical Education,TCH0077,Siya Ghosh,Room-G12,0,2025-26
TT001663,10,D,Thursday,7,12:00,12:40,Computer Science,TCH0041,Vihaan Bhandari,Room-214,0,2025-26
TT001664,10,D,Thursday,8,12:40,13:20,Science,TCH0061,Gauri Chauhan,Room-210,0,2025-26
TT001665,10,D,Friday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-214,0,2025-26
TT001666,10,D,Friday,2,08:10,08:50,Computer Science,TCH0041,Vihaan Bhandari,Room-209,0,2025-26
TT001667,10,D,Friday,3,08:50,09:30,Social Studies,TCH0056,Siya Mukherjee,Room-G06,0,2025-26
TT001668,10,D,Friday,4,09:45,10:25,Computer Science,TCH0057,Anika Bhosale,Room-207,1,2025-26
TT001669,10,D,Friday,5,10:25,11:05,Social Studies,TCH0036,Kartik Bhat,Room-303,0,2025-26
TT001670,10,D,Friday,6,11:05,11:45,Social Studies,TCH0056,Siya Mukherjee,Room-G09,0,2025-26
TT001671,10,D,Friday,7,12:00,12:40,Science,TCH0048,Kavya Sen,Room-206,0,2025-26
TT001672,10,D,Friday,8,12:40,13:20,Social Studies,TCH0006,Jiya Bhandari,Room-111,0,2025-26
TT001673,10,D,Saturday,1,07:30,08:10,Computer Science,TCH0057,Anika Bhosale,Room-313,1,2025-26
TT001674,10,D,Saturday,2,08:10,08:50,Science,TCH0034,Rahul Pandey,Room-315,0,2025-26
TT001675,10,D,Saturday,3,08:50,09:30,Hindi,TCH0015,Parth Chatterjee,Room-206,0,2025-26
TT001676,10,D,Saturday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G06,0,2025-26
TT001677,10,D,Saturday,5,10:25,11:05,Hindi,TCH0004,Rohan Sinha,Room-G08,0,2025-26
TT001678,10,D,Saturday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-303,0,2025-26
TT001679,10,D,Saturday,7,12:00,12:40,Computer Science,TCH0041,Vihaan Bhandari,Room-G05,0,2025-26
TT001680,10,D,Saturday,8,12:40,13:20,Science,TCH0004,Rohan Sinha,Room-301,0,2025-26
TT001681,11,A,Monday,1,07:30,08:10,Physics,TCH0051,Tanvi Shah,Room-G14,0,2025-26
TT001682,11,A,Monday,2,08:10,08:50,Biology,TCH0061,Gauri Chauhan,Room-G07,0,2025-26
TT001683,11,A,Monday,3,08:50,09:30,Mathematics,TCH0026,Siya Malhotra,Room-G04,0,2025-26
TT001684,11,A,Monday,4,09:45,10:25,Chemistry,TCH0030,Nandini Iyer,Room-G11,0,2025-26
TT001685,11,A,Monday,5,10:25,11:05,Biology,TCH0060,Trisha Pawar,Room-G05,0,2025-26
TT001686,11,A,Monday,6,11:05,11:45,Chemistry,TCH0030,Nandini Iyer,Room-313,0,2025-26
TT001687,11,A,Monday,7,12:00,12:40,Mathematics,TCH0025,Darsh Patel,Room-104,0,2025-26
TT001688,11,A,Monday,8,12:40,13:20,Biology,TCH0018,Rahul Mishra,Room-G13,0,2025-26
TT001689,11,A,Tuesday,1,07:30,08:10,Mathematics,TCH0028,Gauri Deshpande,Room-G03,0,2025-26
TT001690,11,A,Tuesday,2,08:10,08:50,Biology,TCH0060,Trisha Pawar,Room-G15,1,2025-26
TT001691,11,A,Tuesday,3,08:50,09:30,Computer Science,TCH0057,Anika Bhosale,Room-214,1,2025-26
TT001692,11,A,Tuesday,4,09:45,10:25,Chemistry,TCH0030,Nandini Iyer,Room-307,0,2025-26
TT001693,11,A,Tuesday,5,10:25,11:05,Biology,TCH0018,Rahul Mishra,Room-306,0,2025-26
TT001694,11,A,Tuesday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-211,1,2025-26
TT001695,11,A,Tuesday,7,12:00,12:40,Chemistry,TCH0045,Avni Sen,Room-313,0,2025-26
TT001696,11,A,Tuesday,8,12:40,13:20,Biology,TCH0060,Trisha Pawar,Room-305,0,2025-26
TT001697,11,A,Wednesday,1,07:30,08:10,Mathematics,TCH0026,Siya Malhotra,Room-114,0,2025-26
TT001698,11,A,Wednesday,2,08:10,08:50,Mathematics,TCH0026,Siya Malhotra,Room-204,0,2025-26
TT001699,11,A,Wednesday,3,08:50,09:30,Chemistry,TCH0045,Avni Sen,Room-311,0,2025-26
TT001700,11,A,Wednesday,4,09:45,10:25,Chemistry,TCH0045,Avni Sen,Room-205,0,2025-26
TT001701,11,A,Wednesday,5,10:25,11:05,Mathematics,TCH0026,Siya Malhotra,Room-212,0,2025-26
TT001702,11,A,Wednesday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-G13,0,2025-26
TT001703,11,A,Wednesday,7,12:00,12:40,Biology,TCH0060,Trisha Pawar,Room-211,1,2025-26
TT001704,11,A,Wednesday,8,12:40,13:20,Physics,TCH0005,Aanya Jadhav,Room-201,1,2025-26
TT001705,11,A,Thursday,1,07:30,08:10,Mathematics,TCH0026,Siya Malhotra,Room-103,0,2025-26
TT001706,11,A,Thursday,2,08:10,08:50,Physics,TCH0005,Aanya Jadhav,Room-114,1,2025-26
TT001707,11,A,Thursday,3,08:50,09:30,Biology,TCH0061,Gauri Chauhan,Room-309,0,2025-26
TT001708,11,A,Thursday,4,09:45,10:25,Computer Science,TCH0041,Vihaan Bhandari,Room-210,0,2025-26
TT001709,11,A,Thursday,5,10:25,11:05,Physics,TCH0027,Rishi Sinha,Room-G08,0,2025-26
TT001710,11,A,Thursday,6,11:05,11:45,Chemistry,TCH0045,Avni Sen,Room-G03,1,2025-26
TT001711,11,A,Thursday,7,12:00,12:40,Chemistry,TCH0030,Nandini Iyer,Room-312,0,2025-26
TT001712,11,A,Thursday,8,12:40,13:20,Physics,TCH0016,Sai Kapoor,Room-G07,0,2025-26
TT001713,11,A,Friday,1,07:30,08:10,Computer Science,TCH0057,Anika Bhosale,Room-212,0,2025-26
TT001714,11,A,Friday,2,08:10,08:50,Mathematics,TCH0025,Darsh Patel,Room-207,0,2025-26
TT001715,11,A,Friday,3,08:50,09:30,Chemistry,TCH0030,Nandini Iyer,Room-102,1,2025-26
TT001716,11,A,Friday,4,09:45,10:25,Biology,TCH0042,Arnav Kale,Room-307,0,2025-26
TT001717,11,A,Friday,5,10:25,11:05,Computer Science,TCH0041,Vihaan Bhandari,Room-307,0,2025-26
TT001718,11,A,Friday,6,11:05,11:45,Computer Science,TCH0024,Kabir Das,Room-211,1,2025-26
TT001719,11,A,Friday,7,12:00,12:40,Physics,TCH0051,Tanvi Shah,Room-115,0,2025-26
TT001720,11,A,Friday,8,12:40,13:20,Biology,TCH0039,Radhika Patil,Room-311,0,2025-26
TT001721,11,A,Saturday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-102,0,2025-26
TT001722,11,A,Saturday,2,08:10,08:50,Mathematics,TCH0026,Siya Malhotra,Room-102,0,2025-26
TT001723,11,A,Saturday,3,08:50,09:30,Chemistry,TCH0030,Nandini Iyer,Room-110,0,2025-26
TT001724,11,A,Saturday,4,09:45,10:25,Biology,TCH0061,Gauri Chauhan,Room-210,0,2025-26
TT001725,11,A,Saturday,5,10:25,11:05,Mathematics,TCH0028,Gauri Deshpande,Room-G12,0,2025-26
TT001726,11,A,Saturday,6,11:05,11:45,Mathematics,TCH0025,Darsh Patel,Room-G06,0,2025-26
TT001727,11,A,Saturday,7,12:00,12:40,Chemistry,TCH0045,Avni Sen,Room-G10,0,2025-26
TT001728,11,A,Saturday,8,12:40,13:20,Biology,TCH0060,Trisha Pawar,Room-211,1,2025-26
TT001729,11,B,Monday,1,07:30,08:10,Computer Science,TCH0057,Anika Bhosale,Room-G02,0,2025-26
TT001730,11,B,Monday,2,08:10,08:50,Mathematics,TCH0028,Gauri Deshpande,Room-306,0,2025-26
TT001731,11,B,Monday,3,08:50,09:30,Biology,TCH0018,Rahul Mishra,Room-G07,1,2025-26
TT001732,11,B,Monday,4,09:45,10:25,Biology,TCH0042,Arnav Kale,Room-211,0,2025-26
TT001733,11,B,Monday,5,10:25,11:05,Chemistry,TCH0045,Avni Sen,Room-111,0,2025-26
TT001734,11,B,Monday,6,11:05,11:45,Mathematics,TCH0043,Divya Sharma,Room-208,0,2025-26
TT001735,11,B,Monday,7,12:00,12:40,Physics,TCH0051,Tanvi Shah,Room-109,0,2025-26
TT001736,11,B,Monday,8,12:40,13:20,Physics,TCH0050,Aryan Singh,Room-G07,1,2025-26
TT001737,11,B,Tuesday,1,07:30,08:10,Biology,TCH0039,Radhika Patil,Room-309,0,2025-26
TT001738,11,B,Tuesday,2,08:10,08:50,Chemistry,TCH0030,Nandini Iyer,Room-211,0,2025-26
TT001739,11,B,Tuesday,3,08:50,09:30,Biology,TCH0061,Gauri Chauhan,Room-106,0,2025-26
TT001740,11,B,Tuesday,4,09:45,10:25,Chemistry,TCH0030,Nandini Iyer,Room-G15,1,2025-26
TT001741,11,B,Tuesday,5,10:25,11:05,Mathematics,TCH0028,Gauri Deshpande,Room-310,0,2025-26
TT001742,11,B,Tuesday,6,11:05,11:45,Biology,TCH0060,Trisha Pawar,Room-102,0,2025-26
TT001743,11,B,Tuesday,7,12:00,12:40,Biology,TCH0042,Arnav Kale,Room-209,0,2025-26
TT001744,11,B,Tuesday,8,12:40,13:20,Computer Science,TCH0024,Kabir Das,Room-201,0,2025-26
TT001745,11,B,Wednesday,1,07:30,08:10,Computer Science,TCH0057,Anika Bhosale,Room-310,0,2025-26
TT001746,11,B,Wednesday,2,08:10,08:50,Computer Science,TCH0057,Anika Bhosale,Room-307,0,2025-26
TT001747,11,B,Wednesday,3,08:50,09:30,Physics,TCH0051,Tanvi Shah,Room-302,0,2025-26
TT001748,11,B,Wednesday,4,09:45,10:25,Computer Science,TCH0057,Anika Bhosale,Room-G05,0,2025-26
TT001749,11,B,Wednesday,5,10:25,11:05,Computer Science,TCH0041,Vihaan Bhandari,Room-305,0,2025-26
TT001750,11,B,Wednesday,6,11:05,11:45,Mathematics,TCH0043,Divya Sharma,Room-102,0,2025-26
TT001751,11,B,Wednesday,7,12:00,12:40,Biology,TCH0061,Gauri Chauhan,Room-212,1,2025-26
TT001752,11,B,Wednesday,8,12:40,13:20,Computer Science,TCH0041,Vihaan Bhandari,Room-210,1,2025-26
TT001753,11,B,Thursday,1,07:30,08:10,Physics,TCH0049,Anvi Dubey,Room-G05,0,2025-26
TT001754,11,B,Thursday,2,08:10,08:50,Chemistry,TCH0045,Avni Sen,Room-211,0,2025-26
TT001755,11,B,Thursday,3,08:50,09:30,Biology,TCH0039,Radhika Patil,Room-G06,0,2025-26
TT001756,11,B,Thursday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-313,0,2025-26
TT001757,11,B,Thursday,5,10:25,11:05,Computer Science,TCH0057,Anika Bhosale,Room-G10,0,2025-26
TT001758,11,B,Thursday,6,11:05,11:45,Mathematics,TCH0028,Gauri Deshpande,Room-309,0,2025-26
TT001759,11,B,Thursday,7,12:00,12:40,Mathematics,TCH0025,Darsh Patel,Room-G15,0,2025-26
TT001760,11,B,Thursday,8,12:40,13:20,Physics,TCH0005,Aanya Jadhav,Room-G07,0,2025-26
TT001761,11,B,Friday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-307,0,2025-26
TT001762,11,B,Friday,2,08:10,08:50,Biology,TCH0060,Trisha Pawar,Room-302,0,2025-26
TT001763,11,B,Friday,3,08:50,09:30,Physics,TCH0005,Aanya Jadhav,Room-203,1,2025-26
TT001764,11,B,Friday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-203,0,2025-26
TT001765,11,B,Friday,5,10:25,11:05,Biology,TCH0042,Arnav Kale,Room-107,0,2025-26
TT001766,11,B,Friday,6,11:05,11:45,Physics,TCH0027,Rishi Sinha,Room-204,1,2025-26
TT001767,11,B,Friday,7,12:00,12:40,Biology,TCH0061,Gauri Chauhan,Room-115,1,2025-26
TT001768,11,B,Friday,8,12:40,13:20,Biology,TCH0039,Radhika Patil,Room-204,0,2025-26
TT001769,11,B,Saturday,1,07:30,08:10,Biology,TCH0039,Radhika Patil,Room-214,1,2025-26
TT001770,11,B,Saturday,2,08:10,08:50,Mathematics,TCH0028,Gauri Deshpande,Room-112,0,2025-26
TT001771,11,B,Saturday,3,08:50,09:30,Biology,TCH0042,Arnav Kale,Room-303,0,2025-26
TT001772,11,B,Saturday,4,09:45,10:25,Chemistry,TCH0045,Avni Sen,Room-306,0,2025-26
TT001773,11,B,Saturday,5,10:25,11:05,Mathematics,TCH0043,Divya Sharma,Room-G13,0,2025-26
TT001774,11,B,Saturday,6,11:05,11:45,Computer Science,TCH0057,Anika Bhosale,Room-215,1,2025-26
TT001775,11,B,Saturday,7,12:00,12:40,Chemistry,TCH0045,Avni Sen,Room-312,1,2025-26
TT001776,11,B,Saturday,8,12:40,13:20,Mathematics,TCH0025,Darsh Patel,Room-112,0,2025-26
TT001777,11,C,Monday,1,07:30,08:10,Business Studies,TCH0029,Myra Chavan,Room-201,0,2025-26
TT001778,11,C,Monday,2,08:10,08:50,Accountancy,TCH0001,Laksh Chatterjee,Room-G12,0,2025-26
TT001779,11,C,Monday,3,08:50,09:30,Business Studies,TCH0072,Aaradhya Sharma,Room-109,0,2025-26
TT001780,11,C,Monday,4,09:45,10:25,Accountancy,TCH0023,Nikhil Ghosh,Room-204,0,2025-26
TT001781,11,C,Monday,5,10:25,11:05,Mathematics,TCH0025,Darsh Patel,Room-312,0,2025-26
TT001782,11,C,Monday,6,11:05,11:45,Informatics Practices,TCH0068,Nisha Mehta,Room-102,0,2025-26
TT001783,11,C,Monday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-G10,0,2025-26
TT001784,11,C,Monday,8,12:40,13:20,Mathematics,TCH0043,Divya Sharma,Room-G02,0,2025-26
TT001785,11,C,Tuesday,1,07:30,08:10,Mathematics,TCH0025,Darsh Patel,Room-G02,0,2025-26
TT001786,11,C,Tuesday,2,08:10,08:50,Informatics Practices,TCH0001,Laksh Chatterjee,Room-107,0,2025-26
TT001787,11,C,Tuesday,3,08:50,09:30,Economics,TCH0003,Aarav Gupta,Room-213,0,2025-26
TT001788,11,C,Tuesday,4,09:45,10:25,Informatics Practices,TCH0045,Avni Sen,Room-112,0,2025-26
TT001789,11,C,Tuesday,5,10:25,11:05,Mathematics,TCH0043,Divya Sharma,Room-307,0,2025-26
TT001790,11,C,Tuesday,6,11:05,11:45,Economics,TCH0012,Aditi Shinde,Room-302,0,2025-26
TT001791,11,C,Tuesday,7,12:00,12:40,Business Studies,TCH0072,Aaradhya Sharma,Room-G07,0,2025-26
TT001792,11,C,Tuesday,8,12:40,13:20,Business Studies,TCH0072,Aaradhya Sharma,Room-315,0,2025-26
TT001793,11,C,Wednesday,1,07:30,08:10,Accountancy,TCH0046,Ahana Mahajan,Room-G01,0,2025-26
TT001794,11,C,Wednesday,2,08:10,08:50,Accountancy,TCH0075,Isha Sen,Room-305,0,2025-26
TT001795,11,C,Wednesday,3,08:50,09:30,Economics,TCH0031,Pari Deshmukh,Room-G08,0,2025-26
TT001796,11,C,Wednesday,4,09:45,10:25,Informatics Practices,TCH0013,Avni Ghosh,Room-G08,0,2025-26
TT001797,11,C,Wednesday,5,10:25,11:05,Mathematics,TCH0025,Darsh Patel,Room-215,0,2025-26
TT001798,11,C,Wednesday,6,11:05,11:45,Mathematics,TCH0026,Siya Malhotra,Room-308,0,2025-26
TT001799,11,C,Wednesday,7,12:00,12:40,Mathematics,TCH0028,Gauri Deshpande,Room-206,0,2025-26
TT001800,11,C,Wednesday,8,12:40,13:20,Business Studies,TCH0032,Prisha Sen,Room-112,0,2025-26
TT001801,11,C,Thursday,1,07:30,08:10,Accountancy,TCH0008,Dhruv Saxena,Room-112,0,2025-26
TT001802,11,C,Thursday,2,08:10,08:50,Economics,TCH0012,Aditi Shinde,Room-115,0,2025-26
